P_SEQ,M_SEQ,M_NAME,A_SEQ,A_NAME,A_UNIT,A_PRICE,P_YEAR_MONTH,ADD_COL,M_TYPE_CODE,M_TYPE_NAME,M_GU_CODE,M_GU_NAME
363523,85,경동시장,134,달걀(왕란),10개,1700,2012-10,국내산,001,전통시장,230000,동대문구
363524,85,경동시장,260,"조기(냉동,수입산)",1마리(20cm),5000,2012-10,"중국산, 부세",001,전통시장,230000,동대문구
363525,85,경동시장,152,"명태(러시아,냉동)",1마리(35cm),5000,2012-10,대,001,전통시장,230000,동대문구
363526,85,경동시장,256,"오징어(냉동,국산)",1마리(25cm),2000,2012-10,해동 울릉도,001,전통시장,230000,동대문구
363527,85,경동시장,266,"고등어(생물,국산)",1마리(20cm),4000,2012-10,대,001,전통시장,230000,동대문구
363528,100,홈플러스 중계점,305,"사과(부사, 300g)",1개,1200,2012-10,,002,대형마트,350000,노원구
363529,100,홈플러스 중계점,306,"배(신고, 600g)",1개,3980,2012-10,,002,대형마트,350000,노원구
363530,100,홈플러스 중계점,307,배추(2.5~3kg),1포기(1.5kg),3480,2012-10,,002,대형마트,350000,노원구
363531,100,홈플러스 중계점,308,무(1kg),1개,2330,2012-10,햇무,002,대형마트,350000,노원구
363532,100,홈플러스 중계점,309,양파(1.5kg망),1망(1.6kg),2280,2012-10,,002,대형마트,350000,노원구
363533,100,홈플러스 중계점,23,상추, (138g),980,2012-10,,002,대형마트,350000,노원구
363534,100,홈플러스 중계점,311,오이(다다기),1개,500,2012-10,,002,대형마트,350000,노원구
363535,100,홈플러스 중계점,312,애호박,1개,1000,2012-10,,002,대형마트,350000,노원구
363536,100,홈플러스 중계점,131,쇠고기(한우1등급),600g,25200,2012-10,설도,002,대형마트,350000,노원구
363537,100,홈플러스 중계점,99,돼지고기(생삼겹살),600g,11280,2012-10,제주포크,002,대형마트,350000,노원구
363538,100,홈플러스 중계점,283,닭고기(육계),1마리(1kg),8380,2012-10,참진토종닭,002,대형마트,350000,노원구
363539,100,홈플러스 중계점,134,달걀(왕란),10개,2180,2012-10,"홈플러스, 신선특란",002,대형마트,350000,노원구
363540,100,홈플러스 중계점,135,"조기(중국산,생물)",1마리(12cm),3480,2012-10,부세조기,002,대형마트,350000,노원구
363541,100,홈플러스 중계점,265,"명태(생물,수입산)",1마리,0,2012-10,,002,대형마트,350000,노원구
363542,100,홈플러스 중계점,254,"오징어(생물,국산)",1마리(25cm),2990,2012-10,,002,대형마트,350000,노원구
363543,100,홈플러스 중계점,266,"고등어(생물,국산)",1마리(20cm),1280,2012-10,,002,대형마트,350000,노원구
363544,105,행복한세상 목동점(하나로마트),305,"사과(부사, 300g)",1개,1960,2012-10,청원 ,002,대형마트,470000,양천구
363545,105,행복한세상 목동점(하나로마트),306,"배(신고, 600g)",1개,6000,2012-10,뜰안에,002,대형마트,470000,양천구
363546,105,행복한세상 목동점(하나로마트),307,배추(2.5~3kg),1포기,4980,2012-10,해남,002,대형마트,470000,양천구
363547,105,행복한세상 목동점(하나로마트),308,무(1kg),1개,2580,2012-10,제주 ,002,대형마트,470000,양천구
363548,105,행복한세상 목동점(하나로마트),309,양파(1.5kg망),1망,1850,2012-10,김천,002,대형마트,470000,양천구
363549,105,행복한세상 목동점(하나로마트),310,상추(100g),100g,661,2012-10,남원 ,002,대형마트,470000,양천구
363550,105,행복한세상 목동점(하나로마트),312,애호박,1개,493,2012-10,광양 빛그린,002,대형마트,470000,양천구
363551,105,행복한세상 목동점(하나로마트),22,오이,1개,980,2012-10,,002,대형마트,470000,양천구
363552,105,행복한세상 목동점(하나로마트),278,쇠고기,600g,22080,2012-10,한우,002,대형마트,470000,양천구
363553,105,행복한세상 목동점(하나로마트),202,돼지고기(생삼겹살),600g,7500,2012-10,국산,002,대형마트,470000,양천구
363554,105,행복한세상 목동점(하나로마트),18,닭고기,1마리,4450,2012-10,하림(851g),002,대형마트,470000,양천구
363555,105,행복한세상 목동점(하나로마트),17,달걀,10개,2520,2012-10,생생란,002,대형마트,470000,양천구
363556,105,행복한세상 목동점(하나로마트),260,"조기(냉동,수입산)",1마리,4900,2012-10,,002,대형마트,470000,양천구
363557,105,행복한세상 목동점(하나로마트),317,"명태(45cm,국산)",1마리,0,2012-10,미입고,002,대형마트,470000,양천구
363558,105,행복한세상 목동점(하나로마트),254,"오징어(생물,국산)",1마리(20cm),1950,2012-10,,002,대형마트,470000,양천구
363559,105,행복한세상 목동점(하나로마트),266,"고등어(생물,국산)",1마리(30cm),2500,2012-10,,002,대형마트,470000,양천구
363560,115,남문시장,305,"사과(부사, 300g)",1개,1500,2012-10,,001,전통시장,545000,금천구
363561,115,남문시장,306,"배(신고, 600g)",1개,3500,2012-10,나주,001,전통시장,545000,금천구
363562,115,남문시장,307,배추(2.5~3kg),1포기,3000,2012-10,국산,001,전통시장,545000,금천구
363563,115,남문시장,308,무(1kg),1개,1500,2012-10,국산,001,전통시장,545000,금천구
363564,115,남문시장,309,양파(1.5kg망),1망,2000,2012-10,국산햇,001,전통시장,545000,금천구
363565,115,남문시장,310,상추(100g),100g,650,2012-10,,001,전통시장,545000,금천구
363566,115,남문시장,311,오이(다다기),1개,333,2012-10,국산,001,전통시장,545000,금천구
363567,115,남문시장,119,호박(인큐베이터),1개,600,2012-10,,001,전통시장,545000,금천구
363568,115,남문시장,58,"쇠고기(한우,불고기)",1등급(600g),17600,2012-10,국산,001,전통시장,545000,금천구
363569,115,남문시장,99,돼지고기(생삼겹살),600g,10500,2012-10,,001,전통시장,545000,금천구
363570,115,남문시장,283,닭고기(육계),1마리(1kg),6000,2012-10,하림,001,전통시장,545000,금천구
363571,115,남문시장,134,달걀(왕란),10개,2000,2012-10,한마음농장,001,전통시장,545000,금천구
363572,115,남문시장,135,"조기(중국산,생물)",1마리(20cm),3000,2012-10,,001,전통시장,545000,금천구
363573,115,남문시장,152,"명태(러시아,냉동)",1마리,1500,2012-10,,001,전통시장,545000,금천구
363574,115,남문시장,256,"오징어(냉동,국산)",1마리(25cm),2000,2012-10,,001,전통시장,545000,금천구
363575,115,남문시장,266,"고등어(생물,국산)",1마리,2000,2012-10,중,001,전통시장,545000,금천구
363576,222,홈플러스 독산점,305,"사과(부사, 300g)",1개,1200,2012-10,,002,대형마트,545000,금천구
363577,222,홈플러스 독산점,306,"배(신고, 600g)",1개,3495,2012-10,국산,002,대형마트,545000,금천구
363578,222,홈플러스 독산점,307,배추(2.5~3kg),1포기,3480,2012-10,국산,002,대형마트,545000,금천구
363579,222,홈플러스 독산점,308,무(1kg),1개,2330,2012-10,햇무,002,대형마트,545000,금천구
363580,222,홈플러스 독산점,309,양파(1.5kg망),1망,2560,2012-10,국산햇,002,대형마트,545000,금천구
363581,222,홈플러스 독산점,310,상추(100g),100g,1490,2012-10,,002,대형마트,545000,금천구
363582,222,홈플러스 독산점,311,오이(다다기),1개,500,2012-10,국산,002,대형마트,545000,금천구
363583,222,홈플러스 독산점,119,호박(인큐베이터),1개,1000,2012-10,진주,002,대형마트,545000,금천구
363584,222,홈플러스 독산점,58,"쇠고기(한우,불고기)",1등급(600g),17880,2012-10,국내산,002,대형마트,545000,금천구
363585,222,홈플러스 독산점,99,돼지고기(생삼겹살),600g,13280,2012-10,,002,대형마트,545000,금천구
363586,222,홈플러스 독산점,283,닭고기(육계),1마리(1kg),7980,2012-10,하림,002,대형마트,545000,금천구
363587,222,홈플러스 독산점,134,달걀(왕란),10개,2300,2012-10,,002,대형마트,545000,금천구
363588,222,홈플러스 독산점,261,"조기(생물,수입산)",1마리(20cm),3480,2012-10,중국산,002,대형마트,545000,금천구
363589,222,홈플러스 독산점,152,"명태(러시아,냉동)",1마리(25cm),1500,2012-10,,002,대형마트,545000,금천구
363590,222,홈플러스 독산점,256,"오징어(냉동,국산)",1마리,2280,2012-10,,002,대형마트,545000,금천구
363591,222,홈플러스 독산점,266,"고등어(생물,국산)",1마리,3980,2012-10, ,002,대형마트,545000,금천구
363592,121,마포농수산물시장,305,"사과(부사, 300g)",1개(300g),1250,2012-10,국산꿀사과 세일,001,전통시장,440000,마포구
363593,121,마포농수산물시장,306,"배(신고, 600g)",1개(600g),2000,2012-10,국내(신고배),001,전통시장,440000,마포구
363594,121,마포농수산물시장,307,배추(2.5~3kg),1포기,3670,2012-10,해남(통배추),001,전통시장,440000,마포구
363595,121,마포농수산물시장,308,무(1kg),1포기,2500,2012-10,해남(저장무),001,전통시장,440000,마포구
363596,121,마포농수산물시장,309,양파(1.5kg망),1망,2500,2012-10,무안(햇양파),001,전통시장,440000,마포구
363597,121,마포농수산물시장,310,상추(100g),100g,1000,2012-10,남양주,001,전통시장,440000,마포구
363598,121,마포농수산물시장,311,오이(다다기),1개,400,2012-10,상주,001,전통시장,440000,마포구
363599,121,마포농수산물시장,312,애호박,1개,500,2012-10,진주(논개)세일,001,전통시장,440000,마포구
363600,121,마포농수산물시장,58,"쇠고기(한우,불고기)",600g(2등급),17700,2012-10,국내산,001,전통시장,440000,마포구
363601,121,마포농수산물시장,99,돼지고기(생삼겹살),600g,13800,2012-10,국내산(토종암돼지),001,전통시장,440000,마포구
363602,121,마포농수산물시장,283,닭고기(육계),1마리(1.2kg),5500,2012-10,국내(하림),001,전통시장,440000,마포구
363603,121,마포농수산물시장,181,달걀(왕란),10개,1400,2012-10,국내(왕란),001,전통시장,440000,마포구
363604,121,마포농수산물시장,260,"조기(냉동,수입산)",1마리(소),830,2012-10,중국,001,전통시장,440000,마포구
363605,121,마포농수산물시장,265,"명태(생물,수입산)",1마리(대),5000,2012-10,45cm 일본 생태,001,전통시장,440000,마포구
363606,121,마포농수산물시장,254,"오징어(생물,국산)",1마리(대),2500,2012-10,속초,001,전통시장,440000,마포구
363607,121,마포농수산물시장,266,"고등어(생물,국산)",1마리(중),2000,2012-10,부산,001,전통시장,440000,마포구
363608,123,홈플러스 월드컵점,305,"사과(부사, 300g)",1개(300g),1200,2012-10,국산 홈플러스사과)세일,002,대형마트,440000,마포구
363609,123,홈플러스 월드컵점,306,"배(신고, 600g)",1개(600g),3490,2012-10,국내(홈플러스배),002,대형마트,440000,마포구
363610,123,홈플러스 월드컵점,307,배추(2.5~3kg),1포기,3480,2012-10,국내(좋은배추),002,대형마트,440000,마포구
363611,123,홈플러스 월드컵점,308,무(1kg),1포기,2330,2012-10,국내(세일),002,대형마트,440000,마포구
363612,123,홈플러스 월드컵점,309,양파(1.5kg망),1망(1.6kg),2700,2012-10,국내(홈플러스양파),002,대형마트,440000,마포구
363613,123,홈플러스 월드컵점,310,상추(100g),1봉지(적상추),980,2012-10,남양주적상추세일,002,대형마트,440000,마포구
363614,123,홈플러스 월드컵점,311,오이(다다기),1개,500,2012-10,상주(산마루유통),002,대형마트,440000,마포구
363615,123,홈플러스 월드컵점,312,애호박,1개,1000,2012-10,진주(초로미)세일,002,대형마트,440000,마포구
363616,123,홈플러스 월드컵점,58,"쇠고기(한우,불고기)",600g,17880,2012-10,국내(안심한우)세일,002,대형마트,440000,마포구
363617,123,홈플러스 월드컵점,52,돼지고기(삼겹살),600g,9480,2012-10,국내세일,002,대형마트,440000,마포구
363618,123,홈플러스 월드컵점,283,닭고기(육계),1마리(700g),6380,2012-10,국내하림8호닭 ,002,대형마트,440000,마포구
363619,123,홈플러스 월드컵점,134,달걀(왕란),10개,1950,2012-10,국내(신선란),002,대형마트,440000,마포구
363620,123,홈플러스 월드컵점,136,"조기(국산,생물)",1마리(중),780,2012-10,참조기(해동),002,대형마트,440000,마포구
363621,123,홈플러스 월드컵점,152,"명태(러시아,냉동)",1마리(특대),2480,2012-10,,002,대형마트,440000,마포구
363622,123,홈플러스 월드컵점,254,"오징어(생물,국산)",1마리(대),2980,2012-10,,002,대형마트,440000,마포구
363623,123,홈플러스 월드컵점,266,"고등어(생물,국산)",1마리(소),1280,2012-10,세일,002,대형마트,440000,마포구
363624,135,롯데백화점 관악점,305,"사과(부사, 300g)",1개,2000,2012-10,"홍로5개 10,000원",002,대형마트,620000,관악구
363625,135,롯데백화점 관악점,306,"배(신고, 600g)",1개,5266,2012-10,"신고배 3개 15,800원",002,대형마트,620000,관악구
363626,135,롯데백화점 관악점,307,배추(2.5~3kg),1포기,6980,2012-10,국산햇배추,002,대형마트,620000,관악구
363627,135,롯데백화점 관악점,308,무(1kg),1개,2980,2012-10,햇무,002,대형마트,620000,관악구
363628,135,롯데백화점 관악점,309,양파(1.5kg망),1망,3480,2012-10,국산프레가양파5입,002,대형마트,620000,관악구
363629,135,롯데백화점 관악점,310,상추(100g),100g,1800,2012-10,전북완주,002,대형마트,620000,관악구
363630,135,롯데백화점 관악점,311,오이(다다기),1개,640,2012-10,"국산2개1,280원",002,대형마트,620000,관악구
363631,135,롯데백화점 관악점,312,애호박,1개,1280,2012-10,웰빙애호박,002,대형마트,620000,관악구
363632,135,롯데백화점 관악점,58,"쇠고기(한우,불고기)",600g(1등급),22800,2012-10,"청풍명월 100g 3,800원(세일가)",002,대형마트,620000,관악구
363633,135,롯데백화점 관악점,99,돼지고기(생삼겹살),600g,17340,2012-10,제주돼지 100g 2890원,002,대형마트,620000,관악구
363634,135,롯데백화점 관악점,283,닭고기(육계),1마리(1050g),12400,2012-10,토종닭 마니커,002,대형마트,620000,관악구
363635,135,롯데백화점 관악점,17,달걀,10개,2500,2012-10,참좋은 위생란,002,대형마트,620000,관악구
363636,135,롯데백화점 관악점,258,"조기(생물,국산)",1마리,9000,2012-10,백조기,002,대형마트,620000,관악구
363637,135,롯데백화점 관악점,152,"명태(러시아,냉동)",1마리,2500,2012-10,"2마리 5,000원",002,대형마트,620000,관악구
363638,135,롯데백화점 관악점,254,"오징어(생물,국산)",1마리,3500,2012-10,,002,대형마트,620000,관악구
363639,135,롯데백화점 관악점,266,"고등어(생물,국산)",1마리,15000,2012-10,(대),002,대형마트,620000,관악구
363640,140,하나로클럽 양재점,279,사과(중품),1개,750,2012-10,6입 4500원 뜨라네,002,대형마트,650000,서초구
363641,140,하나로클럽 양재점,306,"배(신고, 600g)",1개 ,3900,2012-10,,002,대형마트,650000,서초구
